Vùng,Kinh độ,Vĩ độ
" Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tân Thụy, Phường Phúc Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Đỗ Cung, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Đường Lâm Hạ, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Chùa Hà, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" TPHCM Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, Hồ Chí Minh",21.0111263,105.8138256
" Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Lò Sũ, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Huỳnh Văn Nghệ, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Lai, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Oanh, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Nghi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Lượng, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thiên Biều, Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Sơn, Phường Gia Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Khuất Duy Tiến, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Sỹ, Phường 1, Quận 3, Hồ Chí Minh",21.0111263,105.8138256
" Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Trịnh Công Sơn, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, Hồ Chí Minh",21.0111263,105.8138256
" Đường Yên Bái, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Nam Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Số 9, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Hàng Thùng, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Châu Long, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Lượng, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Cơ Thạch, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 13, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Nhật Chiêu, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Nghi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Thành phố Hồ Chí Minh Đường Bình Quới, Phường 27, Quận Bình Thạnh, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phường Giang Biên, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Trãi, Phường Phước Tiến, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Cống Lở, Phường 15, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường B7, Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thị Minh Khai, Phường Tân Lập, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Phường Giang Biên, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Đồng Giữa, Xã Diên Điền, Huyện Diên Khánh, Khánh Hòa",21.0111263,105.8138256
" Đường Cầu Lớn-Nam Hồng, Xã Nam Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lâm Du Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đỗ Xuân Hợp, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngô Gia Tự, Phường Phước Tiến, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Phố Lê Thanh Nghị, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lê Quang Định, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",21.0111263,105.8138256
" Phố Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Trừ Văn Thố, Xã Lai Uyên, Huyện Bàu Bàng, Bình Dương",21.0111263,105.8138256
" Đường Lương Khánh Thiện, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Trịnh Công Sơn, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường ĐT 741, Thị trấn Tân Phú, Huyện Đồng Phú, Bình Phước",21.0111263,105.8138256
" Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường DH502, Xã Phước Sang, Huyện Phú Giáo, Bình Dương",21.0111263,105.8138256
" Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Lý Thường Kiệt, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Xã Đất Cuốc, Huyện Bắc Tân Uyên, Bình Dương",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Linh Đông, Phường Linh Đông, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Miếu Đầm, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Hoàng Phái, Phường 17, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Cây Trâm, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàng Muối, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lai Xá, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Vân Lũng, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Lê Quang Định, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàm Long, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Bình Chuẩn 2, Phường Bình Chuẩn, Thị xã Thuận An, Bình Dương",21.0111263,105.8138256
" Phố An Trạch, Phường Cát Linh, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Luông, Phường 10, Quận 6, Hồ Chí Minh",21.0111263,105.8138256
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Nam Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Trường Tộ, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường DH501, Xã An Bình, Huyện Phú Giáo, Bình Dương",21.0111263,105.8138256
" Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đền Lừ, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường số 18, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường DH501, Xã An Bình, Huyện Phú Giáo, Bình Dương",21.0111263,105.8138256
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Phạm Huy Thông, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường ĐT 741, Xã Thuận Lợi, Huyện Đồng Phú, Bình Phước",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Trần Hưng Đạo, Phường 7, Quận 5, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàng Bồ, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Kim, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",21.0111263,105.8138256
" Đường Trường Chinh, Phường Phương Mai, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Bàu Mạc 2, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Đường Lê Hiến Mai, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Chùa Bộc, Phường Khương Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Xã Kim Nỗ, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Số 59, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Xa Lộ Hà Nội, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Tương Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Sáp Mai, Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Số 3, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Xiển, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",21.0111263,105.8138256
" Đường Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Chùa Hà, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Xã Kim Nỗ, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
